section;domaine;score;titre;auteurs;pays_africains;revue;date;type;doi;lien_pdf;lien_page;source
2;hors domaines;2;The role of human capital, stakeholder intervention, and infrastructure development in attracting foreign direct investment: Evidence from Chad;"Khalil Abakar Moussa Kaya; Mohd Azlan Shah Zaidi; Rohayu Abd. Ghani; Saeed Abdullatif Alblooshi";;PaperAsia;2026-09-04;article;https://doi.org/10.59953/paperasia.v42i4b.632;https://www.compendiumpaperasia.com/index.php/cpa/article/download/632/628;https://doi.org/10.59953/paperasia.v42i4b.632;OpenAlex
2;hors domaines;2;Medicinal Uses of Achyranthes aspera L.: A Critical Narrative Synthesis of Traditional Knowledge, Phytochemistry and Pharmacological Evidence;"Angesh Chandra; Archana Chandra";;;2026-09-10;article;https://doi.org/10.9734/sarjnp/2026/v9i3268;;https://doi.org/10.9734/sarjnp/2026/v9i3268;OpenAlex
2;hors domaines;2;Cosmic kidney disease in spaceflight and terrestrial nephrology: Mechanisms and translation;"Tariq Ahmed Zayan; Heba Abouelyazied Khafagy";;World Advances in Renal Medicine;2026-09-21;article;https://doi.org/10.25259/warm_14_2026;https://warmjournal.org/content/194/2026/2/3/pdf/WARM-2-094.pdf;https://doi.org/10.25259/warm_14_2026;OpenAlex
2;hors domaines;2;Artificial intelligence-driven risk estimation, early detection, diagnostic characterisation and prognosis in hepatitis b-related hepatocellular carcinoma;"Pranjal Kashiv; Manish Ramesh Balwani; Khushboo Saxena; Priyanka Tolani; Amit S Pasari; Vivek B Kute";;Artificial Intelligence in Gastroenterology;2026-09-11;article;https://doi.org/10.35712/aig.124278;https://www.f6publishing.com/Forms/Main/DownloadFile.aspx?type=m&typeid=2&id=124278&filepath=8E31D0401EB18CD6271A9142AB7E05E3485F193991CBF1D42B7B5FEAA0CCDD881CCC963A42C62C0D;https://doi.org/10.35712/aig.124278;OpenAlex
2;hors domaines;2;The Application of SOLO Taxonomy in Secondary Science Education: A Scoping Review;"Neil Bryant I. Lucas; Lilibeth G. Abrogena; Jayferson G. Panilo";;American Journal of Multidisciplinary Research and Innovation;2026-09-24;article;https://doi.org/10.54536/ajmri.v5i5.8599;;https://doi.org/10.54536/ajmri.v5i5.8599;OpenAlex
2;hors domaines;2;Long read sequencing of retinal RNA improves killifish transcriptome annotation;"Sohini Rebba; Lianri Van Schalkwyk; Aleksandra M. Krzywańska; Ryan B. MacDonald; Brian S. Clark; Philip A. Ruzycki";;bioRxiv (Cold Spring Harbor Laboratory);2026-09-07;preprint;https://doi.org/10.64898/2026.09.02.748420;https://www.biorxiv.org/content/biorxiv/early/2026/09/07/2026.09.02.748420.full.pdf;https://doi.org/10.64898/2026.09.02.748420;OpenAlex
2;hors domaines;2;Predicting Elephant Crop-Raiding with Machine Learning to Inform Conservation Planning: A Case Study Comparing the Performance and Tradeoffs of GeoAI Algorithms in Northwestern Zimbabwe;"Katherine Markham; Sérgio Bernardes; Ferrel Osborn; Marguerite Madden; Malvern Karidozo; William R. Langbauer; Angela Yao; Andrew Grundstein; Roger Parry";;;2026-09-23;preprint;https://doi.org/10.31223/x5gr57;https://eartharxiv.org/repository/object/15144/download/26269/;https://doi.org/10.31223/x5gr57;OpenAlex
2;hors domaines;2;War trauma and psychomotor developmental disorders in children aged 6–12 in Lubumbashi: a comparative study;"Joelle Ngoie Musasa; Malko Ibrahim; Philippe Kaganda; Adélaïde Blavier; Jennifer Foucart";;Dépôt institutionnel de l'Université libre de Bruxelles (Université Libre de Bruxelles);2026-09-08;article;;;http://hdl.handle.net/2013/ULB-DIPOT:oai:dipot.ulb.ac.be:2013/413378;OpenAlex
2;hors domaines;2;[These authors share senior authorship: Ralph Hertwig, Esther Herrmann.];"L. ; https://orcid.org/0000-0001-6660-3945 Haux; K. ; https://orcid.org/0000-0002-5343-7818 Fuławka; G. ; https://orcid.org/0000-0002-5985-4073 Wagner; R. ; https://orcid.org/0000-0002-9908-9556 Hertwig; E. Herrmann";;MPG.PuRe (Max Planck Society);2026-09-07;article;;https://hdl.handle.net/21.11116/0000-0013-8508-C;https://hdl.handle.net/21.11116/0000-0013-8506-E;OpenAlex
2;hors domaines;2;Dive first, run later? The role of endurance diving in human evolution;"J. ; https://orcid.org/0000-0002-5757-1168 Joordens; E. Schagatay";;MPG.PuRe (Max Planck Society);2026-09-17;article;;https://hdl.handle.net/21.11116/0000-0013-922D-4;https://hdl.handle.net/21.11116/0000-0013-922B-6;OpenAlex
2;hors domaines;2;"Why Nations and Individuals Start Wars: Western and Non-Western Perspectives; Guided by Peace, Committed to Justice, and Determined to Create Lasting Positive Change";Carl H. D. Steinmetz;;Advances in Social Sciences Research Journal;2026-09-18;article;https://doi.org/10.14738/assrj.1309.12194;https://scholarpublishing.org/journals/index.php/ASSRJ/article/download/12194/12303;https://doi.org/10.14738/assrj.1309.12194;OpenAlex
2;hors domaines;2;Evaluating performance bias in face-to-BMI vision transformer models across diverse human populations;"J C Hoffman; Michael Gurven; Hillard Kaplan; Jonathan Stieglitz; Benjamin C. Trumble; Bret Beheim; Paul L. Hooper; Richard B. Lee; Julia R. Phelps; Kim Hill; Brian F. Codding; Simon Brewer; Yvonne Ai Lian Lim; Amanda J. Lea; Ian J. Wallace; Vivek V. Venkataraman; Thomas S. Kraft";;bioRxiv (Cold Spring Harbor Laboratory);2026-09-04;preprint;https://doi.org/10.64898/2026.09.02.748815;https://www.biorxiv.org/content/biorxiv/early/2026/09/04/2026.09.02.748815.full.pdf;https://doi.org/10.64898/2026.09.02.748815;OpenAlex
2;hors domaines;2;Science for humanity in practice: understanding the policy influence of Imperial’s SDG-mapped research;"Ross Clark; Yusuf Ozkan";;Imperial College Research Computing Service Data Repository;2026-09-23;article;https://doi.org/10.25560/138689;;https://doi.org/10.25560/138689;OpenAlex
2;hors domaines;2;John Manifold: Realist Writer;Giacomo Bianchino;;Annual report;2026-09-14;article;https://doi.org/10.31646/am.169;https://affirmationsmodern.com/index.php/up-j-a/article/download/169/299;https://doi.org/10.31646/am.169;OpenAlex
2;hors domaines;2;Neck and Low Back Pain in China and Globally: Divergent Trends Among Women of Reproductive Age—An Analysis of the Global Burden of Disease Study 2023;"Ruihuan Du; Juan Zhao; Zixuan Xiong; Bo Wang";;Dove Medical Press (Taylor and Francis Group);2026-09-07;article;;;https://www.dovepress.com/neck-and-low-back-pain-in-china-and-globally-divergent-trends-among-wo-peer-reviewed-fulltext-article-ORR;OpenAlex
2;hors domaines;2;Safety and efficacy of whole-body chlorhexidine gluconate cleansingwith or without emollient in hospitalised neonates (NeoCHG): Amulticentre, randomised, open-label, factorial pilot trial;"Kristen LeBeau; Michael Sharland; Andrew Whitelaw; Ann Sarah Walker; Samir K Saha; Mohammad Shahidul Islam; Peter Skoutari; Francesca Schiavone; Seamus O’Brien; Neal Russell; Mahbubul Hoque; Aaqilah Fataar; D. Ellis; Angela Dramowski; Julia Bielicki; Adrie Bekker; Kazi Shammin Azmery; Michelle Clements";;Dhaka Shishu (Children) Hospital Journal;2026-09-23;article;https://doi.org/10.3329/dshj.v41i1.93362;https://www.banglajol.info/index.php/DSHJ/article/download/93362/60106;https://doi.org/10.3329/dshj.v41i1.93362;OpenAlex
2;hors domaines;2;Investigating the Global Volatile Cycle with Heavy Noble Gases;Kelsey Woody;;Open Scholarship Institutional Repository (Washington University in St. Louis);2026-09-22;article;https://doi.org/10.7936/t4yh-8414;;https://openscholarship.wustl.edu/art_sci_etds/3866;OpenAlex
2;hors domaines;2;Sustainable Tourism Policy and Digital Service Quality: Antecedents of Tourist Satisfaction and Revisit Intention in Pakistan;"Mahnoor Iftikhar; Rehmat Karim; Normah Abdul Latip";;Journal of Business Insight and Innovation;2026-09-15;article;https://doi.org/10.63544/jbii.v5i9.213;https://insightfuljournals.com/index.php/JBII/article/download/213/357;https://doi.org/10.63544/jbii.v5i9.213;OpenAlex
2;hors domaines;2;Factors Affecting SME Performance, Competitive Advantage, and Risk Management Practices with the Mediating Role of Public Policy in Pakistan;"Sadia Saghir; Riffut Jabeen; Tuba Ghani";;Journal of Business Insight and Innovation;2026-09-20;article;https://doi.org/10.63544/jbii.v5i9.225;https://insightfuljournals.com/index.php/JBII/article/download/225/383;https://doi.org/10.63544/jbii.v5i9.225;OpenAlex
2;hors domaines;2;Encoding Marginalization: A Document Analysis of How State and Corporate AI Architectures Impact Religious Minorities in The Global North and Global South;"Muhammad Kashif Mirza; Muhammad Ali Bilgrami";;Inverge Journal of Social Sciences;2026-09-08;article;https://doi.org/10.63544/ijss.v5i5.334;;https://doi.org/10.63544/ijss.v5i5.334;OpenAlex
2;hors domaines;2;Etude de la qualité sanitaire de la moutarde africaine (soumbara) à FERKE en Côte d’Ivoire;;;Journal of Chemical Biological and Physical Sciences;2026-09-24;article;https://doi.org/10.24214/jcbps.b.16.4.84156;https://doi.org/10.24214/jcbps.b.16.4.84156;https://doi.org/10.24214/jcbps.b.16.4.84156;OpenAlex
2;hors domaines;2;Le marketing territorial comme instrument d’arbitrage stratégique dans les économies dépendantes : le cas comparé de la Guyane et du Sénégal;Moustapha Aladji;;Revue Organisations & territoires;2026-09-23;article;https://doi.org/10.1522/revueot.v35n2.2207;https://revues.uqac.ca/index.php/revueot/article/download/2207/1919;https://doi.org/10.1522/revueot.v35n2.2207;OpenAlex
2;hors domaines;2;Health Equity and Cardiovascular Mortality: The Role of Structural Racism in Persistent Disparities Among Black Americans;"Maryam Deen; Mikayl Awan; Kathryn King; Ryan Yan; Enayah Inam";;INNOVAPATH;2026-09-23;article;https://doi.org/10.63501/z8yyb791;;https://doi.org/10.63501/z8yyb791;OpenAlex
2;hors domaines;2;Seasonal variability in livestock performance under a transhumant cattle production system in semi-arid Angola;"Suca Francisco Pedro; Edmundo Weyulu Rosário Ndipolifa; Justo Fernando Tchango Chicumbi; Américo Rodrigues Nakapunda Mande; Marcelo Machado de Luca de Oliveira Ribeiro";;Revista edUCA - Revista Multidisciplinar da Faculdade Católica Paulista;2026-09-18;article;https://doi.org/10.54901/educa.v9-775;https://www.revistaeduca.com.br/index.php/EDUCA/article/download/775/486;https://doi.org/10.54901/educa.v9-775;OpenAlex
2;hors domaines;2;Geografia Política dos Recursos Hídricos em Angola: Acesso e Conflitos por Água;"Analtina Helena José Sousa Chissolucombe; Raul Chiwale Matateu; Wagner Costa Ribeiro Wagner Costa Ribeiro";;Cadernos de Geociências;2026-09-13;article;https://doi.org/10.9771/geocad.v21i0.75295;https://periodicos.ufba.br/index.php/cadgeoc/article/download/75295/40935;https://doi.org/10.9771/geocad.v21i0.75295;OpenAlex
2;hors domaines;2;Análise de dados epidemiológicos da hanseníase em Angola no período de 2015 a 2024;"Ernesto Chipala Calei; Michel Fernandes de Fátima Salazar; Demócriro dos Santos Chitumba; Mateus Lino José";;Revista fisio&terapia.;2026-09-09;article;https://doi.org/10.69849/n86taz86;;https://doi.org/10.69849/n86taz86;OpenAlex
2;hors domaines;2;Trade Competition and the Rise of the French Left: The Algerian Wine Shock, 1893-1914;"Fabien Candau; Christophe Lévêque";;HAL (Le Centre pour la Communication Scientifique Directe);2026-09-08;preprint;;;https://hal.science/hal-05743151;OpenAlex
2;hors domaines;2;SENTIMENTOS E EMOÇÃO DE ADOLESCENTES INSTITUCIONALIZADOS NO ORFANATO LOURENÇO AMADEU DO MALEMBO CABINDA-ANGOLA;"SAMUEL VLADMIRO TEMBO PEQUENO; Ambrósio Puati; Macaia Lumingo; Kumbo João";;Revista Tópicos.;2026-09-12;article;https://doi.org/10.70773/revistatopicos/789154505;https://revistatopicos.com.br/generate/pdf_zenodo/pub_789154505.pdf;https://doi.org/10.70773/revistatopicos/789154505;OpenAlex
2;hors domaines;2;Da Injustiça ao Silêncio Destrutivo: Diagnóstico e Prevenção da Sabotagem Organizacional em Angola;Zacarias Samba dos Santos;;Educação & Inovação;2026-09-08;article;https://doi.org/10.64326/educao.v2i16.557;;https://doi.org/10.64326/educao.v2i16.557;OpenAlex
2;hors domaines;2;A utilizaçao da Inteligencia Artificial: uma experiência no ensino da Programaçao Orientada a Objetos em Angola;"Rodolfo Reyes Baños; Ricardo do Rosário Canepa; Yanelys Pérez de Corcho Valdivia; Freddy Reyes Pérez de Corcho; Leda Filomena Pedro Gonçalves Canepa; Zacarias Ndemutaloneni Leonardo Hishimono; Clementina Noémia Leonor Mário João";;Brazilian Journal of Development;2026-09-08;article;https://doi.org/10.34117/bjdv12n9-003;https://ojs.brazilianjournals.com.br/ojs/index.php/BRJD/article/download/89172/60517;https://doi.org/10.34117/bjdv12n9-003;OpenAlex
2;hors domaines;2;INTELIGÊNCIA ARTIFICIAL NO ENSINO SUPERIOR EM ANGOLA: OPORTUNIDADES, DESAFIOS E PERSPECTIVAS PARA A TRANSFORMAÇÃO DIGITAL;"Clemente Salomão Luzolo; Salomão Pahula Achite; Odília Ndala; Eufrásio David; Venceslau Pental Jerónimo";;Revista Tópicos.;2026-09-09;article;https://doi.org/10.70773/revistatopicos/788841945;https://revistatopicos.com.br/generate/pdf_zenodo/pub_788841945.pdf;https://doi.org/10.70773/revistatopicos/788841945;OpenAlex
2;hors domaines;2;Western Writings on Ottoman Algeria: Between Historical Documentation, Ideological Bias, and Military Intelligence;;;Islamic history and literature.;2026-09-18;article;https://doi.org/10.62476/ihl43203;https://api.jomardpublishing.com/api/main/articles/download?source=storage/journals/islamic-history-and-literature/issues/pdf/2026/western-writings-on-ottoman-algeria-between-historical-documentation-ideological-bias-and-military-intelligence.pdf;https://doi.org/10.62476/ihl43203;OpenAlex
2;hors domaines;2;MICROPLÁSTICOS EM AMBIENTES MARINHOS E COSTEIROS DE ANGOLA: PRESENÇA, FONTES E IMPLICAÇÕES ECOTOXICOLÓGICAS;Jerónimo Tchipepe Adriano Lofa;;Revista Tópicos.;2026-09-19;article;https://doi.org/10.70773/revistatopicos/789763069;https://revistatopicos.com.br/generate/pdf_zenodo/pub_789763069.pdf;https://doi.org/10.70773/revistatopicos/789763069;OpenAlex
2;hors domaines;2;RURAL EXTENSION AND INNOVATION DIFFUSION FOR SUSTAINABLE DEVELOPMENT IN SEMI-ARID REGIONS: LESSONS FROM BRAZIL FOR CUNENE, ANGOLA;"Suca Francisco Pedro; Celso da Costa Carrer; Marcelo Machado de Luca de Oliveira Ribeiro";;Veredas do Direito Direito Ambiental e Desenvolvimento Sustentável;2026-09-10;article;https://doi.org/10.18623/rvd.v23.8301;https://revista.domhelder.edu.br/index.php/veredas/article/download/8301/29391;https://doi.org/10.18623/rvd.v23.8301;OpenAlex
2;hors domaines;2;AIPEX E A TRANSFORMAÇÃO DO AMBIENTE DE INVESTIMENTO EM ANGOLA: REFORMAS, OPORTUNIDADES E NOVOS HORIZONTES;Florindo Halawa Nangossali;;Revista Ibero-Americana de Humanidades, Ciências e Educação;2026-09-08;article;https://doi.org/10.51891/rease.v12i9.30105;https://periodicorease.pro.br/rease/article/download/30105/19444;https://doi.org/10.51891/rease.v12i9.30105;OpenAlex
2;hors domaines;2;Entre a conquista e a consolidação colonial: Transformações políticas, económicas e sociais em Angola (1900–1922);Eufrázio Dos Santos;;Research Society and Development;2026-09-09;article;https://doi.org/10.33448/rsd-v15i9.51659;https://rsdjournal.org/rsd/article/download/51659/40562;https://doi.org/10.33448/rsd-v15i9.51659;OpenAlex
2;hors domaines;2;PROVISIONAL AND CONSERVATORY MEASURES IN THE FIELD OF INTELLECTUAL PROPERTY A STUDY OF ALGERIAN LEGISLATION AND SELECTED ARAB LEGISLATION;Yamina Houichi;;Veredas do Direito Direito Ambiental e Desenvolvimento Sustentável;2026-09-10;article;https://doi.org/10.18623/rvd.v23.8300;https://revista.domhelder.edu.br/index.php/veredas/article/download/8300/29389;https://doi.org/10.18623/rvd.v23.8300;OpenAlex
2;hors domaines;2;A INFLUÊNCIA DA INTELIGÊNCIA ARTIFICIAL NOS SERVIÇOS DE SAÚDE EM ANGOLA: OPORTUNIDADES, DESAFIOS E PERSPECTIVAS FUTURAS;"Venâncio Capingãla Celestino; Eufrazina  Ferreira García; Luísa Domingos Miguel Pascoal; Mateus Mendes Kapango Mateus Mendes Kapango; Daniel Kamati Longuia; Sónia Maria Henriques Matias";;Revista Ibero-Americana de Humanidades, Ciências e Educação;2026-09-09;article;https://doi.org/10.51891/rease.v12i9.30125;;https://doi.org/10.51891/rease.v12i9.30125;OpenAlex
2;hors domaines;2;CAUSAS E EFEITOS DA VANDALIZAÇÃO E PILHAGEM DE 28 DE JULHO DE 2025 EM ANGOLA;Lourenço Pinto Francisco Kwenda;;Revista Contemporânea;2026-09-07;article;https://doi.org/10.56083/rcv6n8-081;https://ojs.revistacontemporanea.com/ojs/index.php/home/article/download/11020/7458;https://doi.org/10.56083/rcv6n8-081;OpenAlex
2;hors domaines;2;Do Sentir ao Servir: A Inteligência Emocional como Antecedente do Comportamento de Cidadania Organizacional em Angola;"Zacarias Samba dos Santos; João Maria Funzi Chimpolo; Osvaldo José Canjungo";;Educação & Inovação;2026-09-08;article;https://doi.org/10.64326/educao.v2i16.558;;https://doi.org/10.64326/educao.v2i16.558;OpenAlex
2;hors domaines;2;Cuidar Sem Ceder: Firmeza Ética, Cumprimento de Normas e o Mito da Liderança Bonzinha em Angola;Zacarias Samba dos Santos;;Educação & Inovação;2026-09-08;article;https://doi.org/10.64326/educao.v2i16.559;;https://doi.org/10.64326/educao.v2i16.559;OpenAlex
2;hors domaines;2;Guardiãs da Paz Social: O Contributo das Confissões Religiosas para a Consolidação da Segurança Pública em Angola;Gideão Augusto Panzo;;Educação & Inovação;2026-09-09;article;https://doi.org/10.64326/educao.v2i16.565;https://www.educacaotecnologica.com.br/index.php/ojs/article/download/565/874;https://doi.org/10.64326/educao.v2i16.565;OpenAlex
2;hors domaines;2;Integrated Social Accountability (SA) in the Accreditation Process for Medical Faculties in Algeria: From Administrative Requirement to Strategic Management;"Mohamed Ridha Guedjati; Hanene Benaldjia; Adeila Dallel Taibi; Abdesselam Hamizi";;Technium Education and Humanities;2026-09-06;article;https://doi.org/10.47577/teh.v13i.13810;;https://doi.org/10.47577/teh.v13i.13810;OpenAlex
2;hors domaines;2;POLITICA DE FORMAÇÃO INICIAL DE PROFESSOR PARA EDUCAÇÃO ESPECIAL NOS INSTITUTOS MÉDIO NORMAL DE EDUCAÇÃO NO BIÉ (ANGOLA);Viegas José;;Revista Diálogos Interdisciplinares;2026-09-21;article;https://doi.org/10.55028/yt5bbw68;https://periodicos.ufms.br/index.php/deaint/article/download/26608/17376;https://doi.org/10.55028/yt5bbw68;OpenAlex
2;hors domaines;2;INTELIGÊNCIA ARTIFICIAL COMO FERRAMENTA DE INCLUSÃO NO JORNALISMO EM ANGOLA: Modelos de Literacia Digital para uma Comunicação Inovadora;Dra. Sandra Mainsel;;REVERTE - Revista de Estudos e Reflexões Tecnológicas da FATEC Indaiatuba;2026-09-15;article;https://doi.org/10.5281/zenodo.22310233;;https://doi.org/10.5281/zenodo.22310233;OpenAlex
2;hors domaines;2;Branqueamento de capitais e crimes de colarinho branco em Angola: evidência, direito e prevenção baseada em risco;Mário Munto Ndala;;Derecho y cambio social.;2026-09-04;article;https://doi.org/10.54899/dcs.v23i94.6923;https://ojs.revistadcs.com/index.php/revista/article/download/6923/5544;https://doi.org/10.54899/dcs.v23i94.6923;OpenAlex
2;hors domaines;2;Didática Experimental das Ciências Naturais: Articulação entre Teoria e Prática na Formação Inicial de Professores em Angola;;;Directory of Open access Books (OAPEN Foundation);2026-09-13;article;;https://sophiaeditions.com/wp-content/uploads/2026/09/Ebook_978-1-968794-50-7.pdf;https://directory.doabooks.org/handle/20.500.12854/182233;OpenAlex
2;hors domaines;2;INTELIGÊNCIA ARTIFICIAL NA AUTOMAÇÃO DE PROCESSOS ADMINISTRATIVOS MUNICIPAIS: UM ESTUDO DE CASO NA ADMINISTRAÇÃO MUNICIPAL DO UÍGE, ANGOLA;Domingos Sebastião Rodrigues;;LUMEN ET VIRTUS;2026-09-08;article;https://doi.org/10.56238/levv17n64-033;https://periodicos.newsciencepubl.com/LEV/article/download/14363/15041;https://doi.org/10.56238/levv17n64-033;OpenAlex
2;hors domaines;2;Fé e Farda: O Impacto da Religiosidade na Coesão, Resiliência e Ética Institucional da Defesa Pública em Angola;Gideão Augusto Panzo;;Educação & Inovação;2026-09-09;article;https://doi.org/10.64326/educao.v2i16.564;https://www.educacaotecnologica.com.br/index.php/ojs/article/download/564/872;https://doi.org/10.64326/educao.v2i16.564;OpenAlex
2;hors domaines;2;MIGRAÇÃO FEMININA EM ANGOLA: UMA ANÁLISE PSICOSSOCIAL E INTERSECCIONAL DAS VULNERABILIDADES, AUTONOMIA E TRANSFORMAÇÃO DAS RELAÇÕES DE GÉNERO;Catarina Esmeralda Chingufo Nunda;;RECIMA21 - Revista Científica Multidisciplinar - ISSN 2675-6218;2026-09-22;article;https://doi.org/10.47820/recima21.v7i9.9094;https://recima21.com.br/recima21/article/download/9094/6040;https://doi.org/10.47820/recima21.v7i9.9094;OpenAlex
2;hors domaines;2;Da Importação de Modelos à Liderança Híbrida: A Adequação Cultural do Estilo de Liderança na Gestão de Pessoas em Angola;Zacarias Samba dos Santos;;Educação & Inovação;2026-09-08;article;https://doi.org/10.64326/educao.v2i16.555;https://www.educacaotecnologica.com.br/index.php/ojs/article/download/555/855;https://doi.org/10.64326/educao.v2i16.555;OpenAlex
2;hors domaines;2;PHYSICOCHEMICAL CHARACTERIZATION AND REGULATORY ASSESSMENT OF SEWAGE SLUDGE FROM AÏN EL BEÏDA (ALGERIA): FOCUS ON TRACE METAL ELEMENT DISTRIBUTION AND COMPLIANCE;"Borhane Gouarir; Brahim Kebabi; Hassina Bougherara";;Veredas do Direito Direito Ambiental e Desenvolvimento Sustentável;2026-09-18;article;https://doi.org/10.18623/rvd.v23.6605;https://revista.domhelder.edu.br/index.php/veredas/article/download/6605/29477;https://doi.org/10.18623/rvd.v23.6605;OpenAlex
2;hors domaines;2;Alinhamento dos instrumentos de avaliação do desempenho docente ao Regulamento Nacional de Avaliação nos ISCED em Angola: “um enquadramento conceptual”;"Petro Kapingala; Maria Domingas Muetyivila";;OUTRAS PALAVRAS;2026-09-22;article;https://doi.org/10.54899/rop.v23n2-2697;https://ojs.revistaoutraspalavras.com.br/index.php/op/article/download/2697/2064;https://doi.org/10.54899/rop.v23n2-2697;OpenAlex
2;hors domaines;2;AUDITORIA AMBIENTAL COMO FERRAMENTA DE ANÁLISE GEOGRÁFICA EM ANGOLA: EVIDÊNCIAS, DESAFIOS E PERSPECTIVAS PARA A GESTÃO AMBIENTAL E O ENSINO DA GEOGRAFIA;"Luís de Purificação Lubendo; Bernardo Hamuyela Luciano; Domingos Pedro Londaca; Paulo Alexandrino Luanda Dambuca; Yumila Fuente Rodríguez Macaia; António Simba";;Revista Acadêmica da Lusofonia.;2026-09-16;article;https://doi.org/10.69807/2966-0785.2026.399;;https://doi.org/10.69807/2966-0785.2026.399;OpenAlex
2;hors domaines;2;EXPANSÃO VERSUS QUALIDADE NO ENSINO SUPERIOR EM ÁFRICA: UMA ANÁLISE CRÍTICA DO CRESCIMENTO EM ANGOLA, CABO VERDE, ZÂMBIA, QUÉNIA E ÁFRICA DO SUL;"Cláudio Emílio Culessala; Garcia Lukombo; Paulo Vemba Nsuka; Kiss Simão Kuango Massanga";;Aracê.;2026-09-22;article;https://doi.org/10.56238/arev8n9-121;https://periodicos.newsciencepubl.com/arace/article/download/14592/15224;https://doi.org/10.56238/arev8n9-121;OpenAlex
2;hors domaines;2;GESTÃO ESTRATÉGICA DE RECURSOS HUMANOS E DESEMPENHO ORGANIZACIONAL EM ANGOLA: CAPITAL HUMANO, COMPETÊNCIAS E CONSTRUÇÃO DE AMBIENTES DE TRABALHO DE ALTO DESEMPENHO;Lourenço Pinto Francisco Kwenda;;Revista Acadêmica Online;2026-09-09;article;https://doi.org/10.36238/2359-5787.2026.v12n64.2422;https://www.revistaacademicaonline.com/index.php/rao/article/download/2422/1925;https://doi.org/10.36238/2359-5787.2026.v12n64.2422;OpenAlex
2;hors domaines;2;A PROTECÇÃO JURÍDICA DO SOLO FACE AO FENÓMENO DA DESERTIFICAÇÃO NO SUL DE ANGOLA: DESAFIOS AMBIENTAIS, RESPONSABILIDADE HUMANA E O PAPEL DO DIREITO DO AMBIENTE;"Paulo Prisco Kulivela; José André Canutula Cativa";;Aurum Revista Multidisciplinar;2026-09-09;article;https://doi.org/10.63330/armv2n8-016;https://aurumpublicacoes.com/index.php/MA/article/download/2229/2487;https://doi.org/10.63330/armv2n8-016;OpenAlex
2;hors domaines;2;Seasonal Variation in Chemical Composition and in vitro Nutrient Digestibility of Three Halophytic Shrubs (Atriplex halimus, Arthrophytum scoparium and Tamarix africana) from Arid Region of Algeria;"Fadjeria YAACOUB; Mohamed-Laid Haddi; Samira Meradi; Fakher Eddine Chekkal; Fatiha MANSOURI";;Indian Journal of Agricultural Research;2026-09-21;article;https://doi.org/10.18805/ijare.af-1080;;https://doi.org/10.18805/ijare.af-1080;OpenAlex
2;hors domaines;2;Roteiro metodológico de atividades e avaliação do estágio pedagógico: sugestão para traduzir a teoria à prática na formação inicial de professores no nível de graduação em Angola;Fernão Osório Afonso;;Revista fisio&terapia.;2026-09-22;article;https://doi.org/10.69849/zdqb4872;https://www.revistaft.com/ft/article/download/2339/6587;https://doi.org/10.69849/zdqb4872;OpenAlex
2;hors domaines;2;COMO ENSINAR FUTUROS EDUCADORES A PLANEAR A PARTIR DOS INTERESSES EMERGENTES DAS CRIANÇAS (PROJETOS) E NÃO DE FICHAS DE TRABALHO FORMATADAS: EPISTEMOLOGIAS E MODELOS DE SUPERVISÃO NAS PRÁTICAS PEDAGÓGICAS EM ANGOLA;"Massueme Sebastião Celestino; Julieta Cassova Alice Cativa";;Revista Tópicos.;2026-09-19;article;https://doi.org/10.70773/revistatopicos/789763846;https://revistatopicos.com.br/generate/pdf_zenodo/pub_789763846.pdf;https://doi.org/10.70773/revistatopicos/789763846;OpenAlex
2;hors domaines;2;Escola Portuguesa de Luanda, um resquício da (neo)colonização;Eduardo Sala;;;2026-09-14;preprint;https://doi.org/10.1590/scielopreprints.16602;https://preprints.scielo.org/index.php/scielo/preprint/download/16602/35691/36566;https://doi.org/10.1590/scielopreprints.16602;OpenAlex
2;hors domaines;2;A função do Direito Penal como proteção subsidiária de bens jurídicos fundamentais na senda de Claus Roxin: consagração na Constituição e no Código Penal Angolano;"José André Canutula Cativa; Gabriel Vicente Solambe";;Revista fisio&terapia.;2026-09-12;article;https://doi.org/10.69849/9mdwz160;https://www.revistaft.com/ft/article/download/2236/6363;https://doi.org/10.69849/9mdwz160;OpenAlex
2;hors domaines;2;The Lighter and Darker Sides of Thanks;"Soumia Mekahli; Aseel Simak Zibin";;The International Journal of Communication and Linguistic Studies;2026-09-04;article;https://doi.org/10.18848/2327-7882/cgp/a265;;https://doi.org/10.18848/2327-7882/cgp/a265;OpenAlex
2;hors domaines;2;THE EXCEPTIONAL NATURE OF THE SUBSTANTIVE PROVISIONS GOVERNING THE OFFENCE OF SMUGGLING: BETWEEN THE CUSTOMS CODE AND ORDER 05/06;Mebarki Djamel Elddine Lazreg;;Veredas do Direito Direito Ambiental e Desenvolvimento Sustentável;2026-09-23;article;https://doi.org/10.18623/rvd.v23.8439;https://revista.domhelder.edu.br/index.php/veredas/article/download/8439/29520;https://doi.org/10.18623/rvd.v23.8439;OpenAlex
2;hors domaines;2;ELECTRONIC LITIGATION UNDER THE NEWLY ENACTED PROCEDURAL LAWS;Kadi Amina;;Veredas do Direito Direito Ambiental e Desenvolvimento Sustentável;2026-09-23;article;https://doi.org/10.18623/rvd.v23.8438;https://revista.domhelder.edu.br/index.php/veredas/article/download/8438/29519;https://doi.org/10.18623/rvd.v23.8438;OpenAlex
